"","Comp1","Comp2","Comp3","Comp4","Comp5","Comp6","Comp7","Comp8","Comp9","Comp10","Comp11","Comp12","Comp13","Comp14","Comp15","Comp16","Comp17","Comp18","Comp19","Comp20","Comp21","Comp22","Comp23","Comp24","Comp25","Comp26","Comp27","Comp28","Comp29","Comp30","Comp31","Comp32","Comp33","Comp34","Comp35","Comp36","Comp37","Comp38","Comp39","Comp40","Comp41","Comp42","Comp43","Comp44","Comp45","Comp46","Comp47","Comp48","Comp49","Comp50","Comp51","Comp52","Comp53","Comp54","Comp55","Comp56","Comp57","Comp58","Comp59","Comp60","Comp61","Comp62","Comp63","Comp64","Comp65","Comp66","Comp67","Comp68","Comp69","Comp70","Comp71","Comp72","Comp73","Comp74","Comp75","Comp76","Comp77","Comp78","Comp79","Comp80","Comp81","Comp82","Comp83","Comp84","Comp85","Comp86","Comp87","Comp88","Comp89","Comp90","Comp91","Comp92","Comp93","Comp94","Comp95","Comp96","Comp97","Comp98","Comp99","Comp100","Comp101","Comp102","Comp103","Comp104","Comp105","Comp106","Comp107","Comp108","Comp109","Comp110","Comp111","Comp112","Comp113","Comp114","Comp115","Comp116","Comp117","Comp118","Comp119","Comp120","Comp121","Comp122","Comp123","Comp124","Comp125","Comp126","Comp127","Comp128","Comp129","Comp130","Comp131","Comp132","Comp133","Comp134","Comp135","Comp136","Comp137","Comp138","Comp139","Comp140","Comp141","Comp142","Comp143","Comp144","Comp145","Comp146","Comp147","Comp148","Comp149","Comp150","Comp151","Comp152","Comp153","Comp154","Comp155","Comp156","Comp157","Comp158","Comp159","Comp160","Comp161","Comp162","Comp163","Comp164","Comp165","Comp166","Comp167","Comp168","Comp169","Comp170","Comp171","Comp172","Comp173","Comp174","Comp175","Comp176","Comp177","Comp178","Comp179"
"Acrophyseter_deinodon",-0.0764911120372928,-0.0379599724976804,0.070525516665803,-0.0074061527776796,0.0131612126708152,-0.0701395287236803,0.0162493177989739,-0.0222586390210433,0.0509506221961281,-0.0287934921714399,0.000474055965736433,-0.0106718702602597,0.0275129696738816,-0.00289242327351408,0.00272985494649759,-0.0244531140644473,0.00887828221331612,-0.0267222744328925,0.0280547163877002,-0.0333363073499491,0.0100154619384679,-0.00860355475096827,0.0370841712558288,-0.00793624545329438,0.00889237716801517,-0.0271486488354792,0.000713159992455852,-0.00737184838951584,0.00212921836537132,-0.035944631884217,0.0159497756990548,0.0318979775471622,-0.00962428031760613,0.00592911566185426,0.0084263875872881,0.0165652658718046,-0.0187849821654238,-0.0109425497756936,0.00110075795646562,0.00131991105613236,0.0213287832293835,-0.0165041852304327,-0.0258407299695094,0.0185744732516995,0.00119881027697697,0.0101437057430561,0.00690811806870324,0.000161993453992929,-0.0136985653257333,0.00302358375957551,-0.00178846650893921,0.000914323489824178,-0.000197760983046116,0.00923995275048836,-0.000656939463198523,0.0131483759082654,-0.0111458333859373,0.0030956509962124,-0.000202295752521138,0.000930701690929792,-0.00436195490898321,0.00179518076866767,-0.00120491529529209,0.00026956090478979,-0.000438936848292289,0.00293374947375869,-0.00558202569120678,0.00111104337103032,-0.000190186811895811,0.0067613096954396,-0.00211671549264538,-8.98234665051667e-05,0.00331543733162202,0.000217289255912548,-0.00373480428682889,-0.00165877966760759,0.0014506934296303,-0.000814111204094667,-0.00187401795707457,0.000129989939042589,0.00398224520133829,-0.000995165068855868,0.00136736415434261,-0.00138783893049112,0.0033160201232189,-0.000325299553969042,0.00141634463662962,-0.000324234425879947,0.0015909414541706,-0.000487752690261599,0.00027048566515469,-0.000136742333625964,0.000287290693116212,-2.11265365321262e-05,-2.58028869223083e-05,-1.44271424911035e-05,-0.000141262074413839,-0.000169684761485884,0.000137135112595646,9.012025206535e-05,2.10281419129794e-05,3.41166160355364e-05,3.2729986609825e-05,2.95964495048221e-06,3.40932843823505e-06,9.04702087511779e-06,1.98745111755208e-06,3.91473340056692e-06,2.96146668715282e-05,1.2178841265676e-05,5.36418379010486e-06,1.71909177479527e-06,9.47883494686188e-06,2.54476086508133e-06,8.27912632832566e-06,1.16875645144918e-06,4.93992308481993e-06,6.04905250792444e-06,1.46397056250536e-06,2.33900719022374e-06,1.53868340608105e-06,1.9687173565622e-06,1.39318095817564e-06,2.83023328271188e-06,1.14048229722595e-06,4.96341717980746e-07,8.24120969656378e-07,7.04507246309965e-07,7.19380876544439e-07,3.4980049270647e-06,3.64672870093048e-06,2.35340540278375e-06,1.33604811136803e-06,6.53720368079392e-07,7.93737675979577e-07,5.41497802227838e-07,5.21606527182388e-07,1.2304384032935e-06,1.46213963059348e-06,1.62332237013794e-07,2.16880401556028e-06,4.038818892779e-07,8.3329838853039e-08,1.2562769962508e-06,1.5883747173348e-06,2.56507625464606e-07,2.97789555880465e-07,9.41188887820412e-07,5.4915190586065e-07,4.80933592251025e-07,8.44591730680261e-08,3.10541659747851e-07,1.25313930197565e-07,2.06985215373684e-08,5.54406616859658e-09,2.13457066357774e-07,9.59637275679532e-08,2.91702611192132e-08,1.1220816248688e-07,2.10264223683407e-07,1.00380159354517e-07,1.94522798418955e-07,2.03302994030755e-07,8.14220770065646e-08,5.53484197531357e-08,2.07665619918161e-07,2.36551659338438e-08,4.43174902095113e-09,7.90465617719141e-08,1.40106838906286e-08,2.20743846329483e-08,8.23211665295692e-08,1.8763403294352e-07,3.16057984990898e-07,2.7094867101751e-07,2.20651124362405e-07,8.88099726729186e-09,3.26357489267142e-08,7.33471240015916e-17
"Kogia_breviceps",0.189757569519664,0.0359801758265337,-0.0205129189651924,-0.00755456892124042,-0.0319622990319114,0.00544580015011985,0.0453468975120438,-0.020552992178372,0.00876684945465987,0.0177938309600788,0.0152051989357347,0.0130514788166719,-0.0205806296775436,-0.0166450745749113,0.0470627380116445,-0.00674281728783716,0.0189514896912925,-0.00562444241729156,-0.024222725503614,-0.00358760430108785,-0.000246034037127365,0.0119231131344426,0.0238809880548143,0.055856264302653,-0.0178536157316916,0.0177222997593028,0.00702322578409337,-0.0434989803189665,-0.00391745166901571,0.0230980886686754,0.0217953049983244,0.00801217293419714,-0.0015504361112521,0.0122239684623017,0.0285549277028839,-0.0163674208315553,-0.00316208705330608,-0.0104443409863078,-0.00571073721687212,-0.0067712433248869,-0.00127738053095166,0.00819750748990574,-0.0067076907871875,-0.00161745130107065,0.0110045847852129,-0.00622672847953262,-0.00358809927278373,-0.0166349886214014,-0.00244888584979839,-0.000241420270271121,-0.000615723559506987,-0.0209683400383178,-0.00528024671260409,-0.00872533889515132,-0.0026794477391743,0.0108670280218362,-0.017552607225907,-0.00332702702103115,-0.00559807558564459,0.00146700150800044,0.00518441399566308,-0.0072712135932985,0.0103311470572179,0.00576940060677375,0.00175663153300504,0.00263484211928172,0.00108222653503113,-0.00151705887014009,0.000758687047407184,-0.00437711562574347,-0.00349397301275249,0.002149448098197,-0.000315924035399926,0.00223162973309058,-0.00326826781990736,0.00150821715251874,-0.00158783719750373,0.00202422890501461,0.00217240227044945,7.27869299929205e-05,-0.00121779588140122,0.0015545575503864,0.000818859971114778,0.00223995317711479,-0.00137806744726201,-4.77617871956604e-05,-0.00293478745554489,-7.53977052681853e-05,-0.000487098227090741,-5.97538534369864e-05,-3.8324584391674e-05,-1.75799961330014e-05,6.45730594066758e-06,5.2790863796636e-06,-1.53186912916552e-06,-9.5447216624403e-06,-1.52478741728274e-06,4.49676881659987e-06,-4.38521669591466e-07,5.7995800072322e-07,3.18121625891755e-06,3.37737010185048e-06,1.1963971211911e-06,8.37763507950082e-07,-9.70791853123287e-08,6.9400724063961e-07,2.38283285474474e-06,-2.10379350395373e-06,5.92713003002957e-07,-3.9555500061949e-07,-3.32773065194849e-07,5.86376769522175e-07,7.46809672624773e-08,4.62056467222377e-07,-2.80387584831353e-07,-3.06470766682127e-07,-7.93997253947286e-09,-8.32257415690993e-07,2.62571642893064e-07,1.37862596407398e-08,1.71483137935837e-07,1.06645313380284e-07,8.25936476345549e-08,-3.23730424164651e-08,-5.39114408946485e-08,1.00336727545346e-07,-1.64747117010946e-07,-1.23246996019895e-07,-1.86892984532573e-07,1.23164417582941e-07,2.69671619758554e-07,3.75948762370573e-08,5.74246892311186e-09,1.15025888749011e-07,-1.70744774512353e-07,-2.56743321673818e-07,7.75203913778178e-08,-5.19543556888159e-08,1.189331543929e-07,-5.10354715050227e-08,-1.27306861032292e-08,-2.30986401788866e-08,-1.88144127875032e-07,-1.5212660596628e-08,-7.46105720898354e-08,1.76502753595333e-07,-1.25981450586427e-07,-6.47534257530484e-08,4.88836293874577e-08,4.93016836058979e-08,3.68785998673977e-08,1.38076565974007e-07,1.27179477415562e-07,-7.95043101565524e-08,-2.34460904813635e-08,-2.92077555034704e-09,1.72243129966847e-08,-2.42549027255058e-08,-2.06650504171109e-08,-1.19942330362253e-07,2.28684486546939e-08,5.43040033226542e-08,5.83205330114813e-08,3.87945126838969e-08,-3.33539912093188e-08,-8.25642486662945e-08,1.66431356814422e-07,-1.13546672280896e-07,-4.47140077921398e-07,-3.06972821450092e-07,-1.76837808732227e-07,-7.54351882175294e-08,1.82945026297369e-07,6.15014254554765e-08,-4.72651174494051e-08,2.69727557228582e-08,-2.81790279504305e-09,1.25105784711438e-09,6.15318614203414e-17
"Kogiidae_indet",-0.155463171635087,-0.0870136308161976,0.0220834422138725,-0.0200282360136885,-0.0643209313841267,0.0251051957942561,-0.0148834223057817,-0.0347878843300155,0.00204732127959511,0.0317331932554448,-0.0279149438297002,0.000815580800723905,0.00839368244357158,0.0478501164067592,0.0139713922656218,-0.00808431818163059,-0.0122620251716564,-0.0348581132629194,-0.00566455743662598,0.0012032985106533,-0.0454194838229416,-0.00706506162729878,-0.00854247721990663,0.0108689454707861,-0.00517937906044129,-0.00419706544669016,-0.00786952821308267,0.00501406518507194,0.0163501170205181,-0.00747643823857447,0.0127436866460069,-0.00343230785157554,0.00229535902209633,-0.00769980486997435,-0.0137380273167182,0.0116613903333264,0.00480501883899092,0.00565980752046705,0.00877948429695685,-0.00592497993536104,-0.0014512555152872,-0.00861496444916734,-0.00564298149039546,-0.0137888966255573,0.00307842701732191,-0.00527904225710147,-0.0112530065070225,0.00714031655465162,-0.00779073981299625,-0.00864666576509321,0.00294848894138418,-0.00454612244971692,0.000123623635191673,-0.00080251986558319,0.00711196134345947,0.00397246991989489,0.0033667023856926,-0.00222938643993388,-0.000514389926255639,-0.00287411695790998,-0.000437295567924919,-0.0031235118663562,0.00166615397979927,0.00257184542831428,0.00211571538759693,0.00184486480119188,0.00357128704398867,-0.00239984701981525,-0.00216702290939758,0.00309971365447399,0.00101610865499391,0.000282258970015504,-0.00267285553003497,0.000264323745385841,-0.00174094113020373,0.001168959650847,0.000429122594197828,-6.36722204837851e-05,0.00244487772463952,-0.00122109063140126,-0.00033772506745178,-0.000204503343926454,0.000827340660937559,5.36066471104927e-06,-0.00110726667029767,-5.1670250945494e-05,-0.00176226528882595,-0.000549969667051595,-0.000212334774062262,-0.000292493336553826,-4.92267570140199e-06,1.29803960300814e-05,8.7084006710792e-05,-5.42375824711335e-05,-9.37727597191019e-05,6.93090685400403e-06,-2.55328906883922e-05,-8.51863997245773e-05,4.13502181305561e-05,1.9853511971063e-05,9.527211307945e-05,0.00011519066830246,3.68645603124109e-05,7.34011003964057e-05,2.14663006579887e-06,-4.46530714310734e-05,5.22731216241903e-05,-3.87121415703665e-05,-7.19503496430779e-06,2.85266164823367e-05,-6.69298410102839e-06,-6.97071935679409e-05,1.06214697857187e-05,-5.32213115510621e-05,-1.89871886753667e-05,1.41038412623718e-05,5.66798032070967e-06,-3.84403418289776e-05,-9.04668253605122e-06,-2.23595216653264e-06,-4.42261950018234e-06,5.22360940125811e-06,-4.05578517580684e-06,1.25135368072301e-05,4.41492254044891e-06,8.4348918126342e-06,1.73688239263986e-06,2.01192958318823e-06,5.47613063762957e-06,-6.13493887193332e-07,-6.55303348047214e-06,2.34119188345221e-06,2.16504847543308e-06,6.9360309824618e-06,-4.64958003019801e-06,-1.33836700425027e-05,8.01969629639355e-06,1.24028101106252e-06,-3.03368562114923e-07,-8.37091509130899e-07,-7.70287323054175e-06,3.54833387097605e-06,-7.06050261021295e-06,-8.52846214310698e-07,-9.82649989262864e-07,9.23203535945993e-06,-2.28537841923598e-06,-2.90428706957248e-06,7.7512218834571e-07,4.61542376160276e-06,-1.4073309938894e-06,7.17375690283467e-06,8.05564196884427e-06,-5.80845378982147e-06,-2.3506761555879e-06,-1.21384127487476e-07,1.30308463776267e-06,-6.17844227236036e-07,-8.53246345209409e-07,-7.92411488979265e-06,1.26093075926993e-06,5.1346708224551e-06,3.92532648255074e-06,2.73929083351136e-06,-2.71619662769349e-06,-5.59403266177242e-06,1.08064157869685e-05,-7.51444577502159e-06,-3.04048923074308e-05,-2.0392026800682e-05,-1.19899077286166e-05,-4.95953399409836e-06,1.19586497523635e-05,4.04752500051688e-06,-3.24669822928085e-06,2.07842169612207e-06,-2.2494528413904e-07,7.8828930462799e-08,-2.15485181781494e-17
"Kogia_sima",-0.127199728648276,-0.0729111706247833,0.00248313707650168,0.0296448104229116,-0.0682215887881446,-0.0361908852379612,-0.0128068502920385,-0.0146539038397456,0.0303812787139033,-0.0282461278336529,-0.0174767365052434,-0.0134561747265064,-0.0229493825859499,-0.0261822744648122,0.0359055979378156,-0.0028075827301593,0.0082100842616922,-0.0156460561363319,0.0080123432883264,-0.00356443149836743,0.0197345784047619,0.00516600276967494,-0.0264541199046211,0.0207700188453845,-0.00778519812725735,-0.0021488730782838,-0.0332372114356561,-0.00922798319449555,0.00984456206935019,0.00498768444102678,0.0134674968774971,-0.0037522731116151,0.00671391632194716,0.0120060338920373,0.00588307115748003,-0.000738416753284872,-0.00770713224470211,0.0314599924300952,0.00449689181096872,0.0175474101412233,0.00388103618673579,0.0103022261104791,0.0188757530815934,-0.00159281456691407,-0.00886219196736919,-0.00396398495803978,0.0150307305614809,-0.00947365114377287,0.0055989548860491,0.00250947661231327,-0.00307188890036774,0.00505530111745937,-0.00809455950390833,-0.0052840154183869,0.0104282305756669,0.00461178634131422,-0.00477882208035323,-0.00155486554777662,0.00682192971192841,0.00330011592106969,0.00526994616646655,0.00559051341986183,-0.0174162172569638,-0.000779532367652537,-0.00488005289085295,0.00548232637196617,-0.00496660823175261,-0.00532201131720924,0.00742909605233461,0.00031613427405267,0.00301956861174121,-0.00229450443833825,0.00317745683415602,0.00370937235626119,0.000664709685733455,-0.00194013074355736,-0.00496130694306432,0.00207430208599267,-0.00444487615079967,0.00554772601051303,-0.00154938996674706,-6.15233476730775e-05,-0.0011504544335741,0.000326748434695583,0.00191266565449262,0.00043627015139719,0.00153136258043263,0.000974075405690608,-0.00161966291064745,-0.000242724344412406,5.63390181393356e-05,1.12105498497484e-05,0.000114281668601136,-7.56123736640751e-05,-0.000131284996176457,8.85638110927892e-06,-5.13648652389106e-05,-0.000113255661907973,7.10840315285183e-05,3.16874590909342e-05,0.000113650234725834,0.000142764545180934,5.45937806584478e-05,9.60290952607573e-05,-3.57853673011493e-06,-6.16743300467032e-05,5.66865023521633e-05,-5.24730502366155e-05,-7.51309040080692e-06,3.08205154554638e-05,-8.46445174150911e-06,-8.92004874733412e-05,1.25005081346043e-06,-8.14625444432413e-05,-2.71925161729438e-05,1.22957442470257e-05,-1.33665096523319e-06,-4.49803401480869e-05,-2.72992317394996e-05,1.02350741144352e-06,-3.56609306527023e-06,5.17561476996477e-06,-1.02823016213465e-05,1.77935341852102e-05,2.97869130756157e-06,8.65645987706662e-06,1.17075230409483e-05,6.78352777642184e-06,9.70229208481469e-06,-2.51330699446448e-06,-2.98865138233598e-06,-1.46597727041025e-06,2.23686225603987e-06,2.38358209905131e-06,1.16633534912345e-06,-7.20731679418461e-06,1.29285236453175e-05,2.21973929949458e-06,6.03955746552325e-06,1.67081713464817e-06,-4.44044784676789e-06,8.21631488728345e-07,-2.72853958669219e-06,1.00335637392244e-06,-7.43063028613974e-07,-8.97795336020379e-07,-2.3940276129271e-07,-5.43640079860084e-07,6.95287701427778e-07,8.89239992383183e-08,-4.34453656378637e-07,-2.51887534905875e-07,-4.1865941769831e-07,1.218314037777e-07,1.09993588069142e-07,5.42373082479375e-07,4.66341008382927e-07,-2.92632667615308e-07,1.61369888481403e-07,9.93067867764674e-08,-3.03206207788299e-07,1.99357019271232e-07,6.52809627013672e-08,2.44524847184437e-07,-1.53412275725451e-07,-3.11142573178921e-07,-6.69979225270385e-08,-2.14079369897693e-08,-1.17739993452439e-07,-9.93310770654147e-08,2.26630334655004e-08,-4.86020134248118e-08,6.68751615101105e-08,2.29348720280653e-08,5.67340507192304e-09,2.52798210034457e-08,4.34477801032249e-09,1.48368776906038e-08,-3.76760254938713e-18
"Physeter_macrocephalus",-0.0257783573436155,-0.128111851867413,0.0906259477212082,0.0127783574515167,0.0128634865468584,-0.0248761235188325,-0.0331740411818777,0.0202336992351988,0.0207274404649998,0.0111383534328384,0.0354088091561106,-0.0290198735932491,-0.0204438189768692,-0.0297615360869083,-0.0227845662237642,-0.0229389626400116,-0.0369884767474203,0.0176289581694954,-0.00422552731380684,-0.0104854409706198,0.0129622254400867,-0.00233442285220223,0.0246661263531522,-0.0176923919057638,-0.00161510520397667,0.00440230406328556,-0.00522764433138553,-0.0114955515264884,0.0115983532820218,0.00550513658514862,-0.00448014607074789,0.00325825374050996,-0.00886305151169281,0.0179790695481709,0.00455068408822287,0.000947043741835895,-0.0132281374295131,0.00599741690840659,0.0159297955623238,0.0106124574864014,-0.00740147049793717,0.0119675988482974,-0.00447676055383959,-0.00687716932426281,0.000779718955496778,0.00305339387493725,-0.00670137708211567,-0.00697002201329104,0.0132360398245768,0.0128829347140442,0.000945330597726146,-0.00561465834174676,0.00500432163434405,0.0047334178275622,0.0172051189781739,-0.00911591693083434,0.0024330051627764,-0.0115241204962581,0.00190285152697097,0.0109066251976255,-0.00297046741307129,-0.00752843348047059,0.00346114506873185,0.00292507267286198,-0.00235182037688025,0.00479039899121123,0.011282078929829,0.00683257214300541,-0.00493108281218788,0.00258848322092664,0.00216515997923726,-0.000395198394715788,-0.0063605200427226,0.00535207263530072,0.00466552534141962,-0.00359452960729452,0.00583539461572751,0.00605711756274277,0.00234985702800188,-0.0063285519782546,0.00420222807832653,7.18042368689861e-05,-0.00346192513050712,-0.00210871805040215,-0.00390685061174204,0.00238996614290709,0.00260232239036121,0.000738015845570574,0.0016697364662256,-0.000391778683018875,0.000148067208050448,-9.23674436947488e-05,0.00024693884076842,2.42607236086901e-06,-2.43102348116961e-05,-7.22959034240999e-07,-0.000109053394513946,-0.000133249907807355,0.000113282862635378,7.6877367033195e-05,1.7212578934809e-05,2.70326854053454e-05,2.60033831319442e-05,3.04894192066576e-06,2.2948368604721e-06,3.83471427244751e-06,3.05097070939061e-06,5.1926097716141e-06,2.43063804949193e-05,9.86066473191496e-06,1.76059063252374e-06,-3.08529990192715e-07,7.47891370797676e-06,1.82597359611459e-06,7.33861391219897e-06,1.56257535347075e-06,4.00037154045028e-06,4.66422833490844e-06,9.76698841422545e-07,1.74870727252114e-06,2.58852990289525e-06,1.30382122460353e-06,2.47181807921216e-06,1.90794523642654e-06,8.67251680463508e-07,1.02097643826564e-06,6.98001052844111e-07,2.7141178926702e-07,8.49303015602842e-07,3.0907818726008e-06,2.40641042738522e-06,1.71812726925404e-06,1.90652893088442e-06,4.62816348071116e-07,7.90889325807045e-07,4.69798300648661e-07,3.70354627598105e-07,1.49728891945449e-06,1.33549842527224e-06,3.27402734543196e-07,1.63163966276717e-06,9.77990669327873e-08,2.41635966457739e-07,1.39358272893267e-06,1.15163616991247e-06,4.47593117889063e-07,3.4377393167796e-07,8.38298382023829e-07,3.13089989454333e-07,5.06981118743823e-07,1.09998054651435e-07,2.16063508838873e-07,2.75421353847761e-07,-1.68757055058104e-07,3.46756142254265e-08,-3.00848782478297e-07,2.04922451096655e-07,2.8626024677229e-07,-4.03393545890062e-07,-2.91173831604426e-07,1.70833851086204e-07,-6.30536207649353e-08,-8.76032871607613e-08,-8.10409813282092e-10,-6.69008801746031e-08,-7.91393437140682e-08,1.10316654659075e-08,1.93983460403534e-08,-2.84304008774289e-08,-5.73176861096512e-08,5.88626367895202e-09,-1.07775664714476e-08,-1.00768324101108e-07,-2.20213979243037e-07,-1.82091000705085e-07,-1.00325321359785e-07,1.49647216894426e-08,-1.28041075455696e-08,3.18145574988715e-18
"Hyperoodon_ampullatus",-0.0155557179871076,0.0150182890761656,-0.0328288328519689,0.0525950842279139,-0.0058970944033751,0.000197191952557914,0.0133905088208785,0.034335459324845,-0.010229540700106,-0.00987548670763364,0.011470165842196,0.0388317037055719,-0.00917724104388658,0.053168479791313,0.0228023589055975,0.0148808384585072,-0.0320015706899118,0.00280769867619193,0.0148130194521414,-0.0192361384599034,0.0156648852397869,-0.0375463299627721,0.00463462751749923,0.00795382862417087,0.0225497708746796,-0.00548179894925005,-0.00856382023666814,0.00249629533422669,0.00509511541993081,-0.0027894945375036,-0.0119561847982875,0.0131777811542814,-0.00787778611798207,-0.000737730592786945,-0.0144348841062061,-0.000804967540597452,-0.0102982955998233,-0.00933845440900459,-0.00766499496725649,-0.00548388628978713,-0.00949615070389852,0.00245836137215436,0.00209380494457176,0.00247060345493144,-0.00209324192658219,-0.0161678591370585,-0.00335040856563498,-0.00709152915257871,-0.0101218401606539,0.00301022814620976,-0.00790848512339088,0.00222757805231838,0.00550832039594966,0.00132110992916828,0.00237845510733475,-0.00682176666817425,-0.00902582760445919,-0.00866927256866274,0.00682576074065178,-6.10580593807798e-05,0.00292770362397088,0.00380854927189996,-0.000562462606556647,0.0156858914792532,-0.00153989467446373,-0.00888587817604753,-0.00153902790780473,-0.000107502867850909,0.00119267583951499,-0.00487006853680235,0.000757961805758531,-0.00609892484883359,-0.00419459983868358,0.000526193018566608,0.00351074990849044,0.00634521903639548,0.00265888074216346,0.000504674587243319,0.00180925423626904,0.00204871000083175,-0.00294318392296721,-0.00564335764442637,0.00538230199920091,0.00161152007383828,0.00344967982255685,0.00619463213140884,0.0034820293578655,0.000672005459992123,-0.00183408627516449,6.06035540780508e-05,0.000278611019129215,6.57148189312169e-05,5.88101231170078e-05,0.000161889674301546,-3.36452749080617e-05,0.000107326384048007,6.99193356742274e-05,9.60796772121414e-05,9.06636586229819e-05,4.31684769177324e-05,6.08829217362636e-05,4.02367452714741e-06,-7.74571707310768e-05,7.12573555115472e-05,3.66286805949399e-05,5.39109028964299e-05,7.66149324120597e-06,-7.27688998503671e-06,4.45429228258156e-05,-2.59985041573738e-05,9.43488355231431e-07,-1.69507356499333e-06,-2.55533227322135e-06,6.42215731212832e-06,-3.97468687639691e-06,-7.90030926801963e-06,-4.59177532094598e-05,-5.8687882424052e-05,2.93528713193733e-05,-3.20518302730503e-05,-2.30094591632946e-05,2.47008956400867e-05,-4.56419981329928e-05,-5.51331197899717e-05,4.6022834314609e-06,-2.31190427448212e-05,-1.90816371385076e-05,-3.72871265576013e-05,1.22239249319837e-05,3.12446177641984e-05,-2.16396514252159e-05,-2.53863789143585e-06,-6.77893447004253e-07,-4.28233187298667e-05,2.00723956729435e-05,1.43336761941653e-05,-5.71317383717739e-06,1.80925401536951e-06,1.97773072280643e-05,-1.12530049698017e-05,-9.10710294102829e-06,1.24335360510225e-05,-3.57264893313043e-06,1.27016850865777e-05,-1.18095996188344e-05,8.1982436507321e-06,1.43828481031776e-05,-6.41804916550869e-06,-2.61529566444708e-05,-3.20137622506521e-06,3.00726804778732e-06,-5.15343332047187e-06,7.95078474370748e-06,3.42198584528023e-06,1.61418654380401e-06,9.8775455048398e-08,-1.44785965727591e-07,2.63426113821105e-06,-1.60509571460692e-06,2.88025216246908e-06,-4.63919746531579e-07,7.81486753222315e-07,1.78687064382505e-06,-5.9192643139605e-07,1.05732236474945e-06,1.56042239614533e-07,1.22871296507962e-06,3.64469970544247e-07,-1.73184008809215e-08,1.34898259020785e-07,5.29210282060192e-08,3.09169847658331e-07,-1.07418605183236e-07,-5.27352932070508e-08,-2.27538092252819e-07,8.15263406378101e-08,1.63775767195076e-07,3.5088467948796e-08,4.73220366972033e-17
